time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
51.16,NaN,NaN,NaN,NaN,NaN,NaN,106.69,683.275,-158.487,0.3927,0,-0.6684
51.165,NaN,NaN,NaN,NaN,NaN,NaN,101.08,646.808,-158.474,0.3937,0,-0.6623
51.17,NaN,NaN,NaN,NaN,NaN,NaN,94.9722,605.926,-157.504,0.3948,0,-0.656
51.175,NaN,NaN,NaN,NaN,NaN,NaN,88.2246,559.743,-155.035,0.3959,0,-0.6495
51.18,NaN,NaN,NaN,NaN,NaN,NaN,80.8437,507.724,-150.373,0.3969,0,-0.6428
51.185,NaN,NaN,NaN,NaN,NaN,NaN,73.007,450.017,-142.778,0.398,0,-0.6361
51.19,NaN,NaN,NaN,NaN,NaN,NaN,65.0253,387.721,-131.651,0.3991,0,-0.6292
51.195,NaN,NaN,NaN,NaN,NaN,NaN,57.2726,322.974,-116.758,0.4004,0,-0.6225
51.2,NaN,NaN,NaN,NaN,NaN,NaN,50.1159,258.782,-98.4362,0.402,0,-0.6161
51.205,NaN,NaN,NaN,NaN,NaN,NaN,43.8692,198.574,-77.6802,0.4041,0,-0.6107
51.21,NaN,NaN,NaN,NaN,NaN,NaN,38.7711,145.588,-56.037,0.4067,0,-0.6076
51.215,NaN,NaN,NaN,NaN,NaN,NaN,34.9671,102.243,-35.3235,0.41,0,-0.6093
51.22,NaN,NaN,NaN,NaN,NaN,NaN,32.4782,69.6728,-17.2543,0.414,0,-0.6203
51.225,NaN,NaN,NaN,NaN,NaN,NaN,31.1676,47.5641,-3.0921,0.4182,0,-0.6462
51.23,NaN,NaN,NaN,NaN,NaN,NaN,30.74,34.3275,6.5845,0.4215,0,-0.6875
51.235,NaN,NaN,NaN,NaN,NaN,NaN,30.791,27.546,11.9301,0.4227,0,-0.7297
51.24,NaN,NaN,NaN,NaN,NaN,NaN,30.8924,24.5588,13.6914,0.4227,0,-0.7523
51.245,NaN,NaN,NaN,NaN,NaN,NaN,30.6746,23.0112,12.9352,0.4238,0,-0.7498
51.25,NaN,NaN,NaN,NaN,NaN,NaN,29.8838,21.2394,10.7544,0.4276,0,-0.7287
51.255,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.42,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.43,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.435,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.44,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.445,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.58,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.585,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.59,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.595,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.62,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.63,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.64,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.645,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.65,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.66,NaN,NaN,NaN,NaN,NaN,NaN,29.7997,27.7019,-4.7383,0.4874,0,-1.2265
51.665,NaN,NaN,NaN,NaN,NaN,NaN,26.8999,44.9834,-17.3129,0.4767,0,-1.1869
51.67,NaN,NaN,NaN,NaN,NaN,NaN,22.4225,66.1076,-30.64,0.4729,0,-1.1556
51.675,NaN,NaN,NaN,NaN,NaN,NaN,17.0239,90.966,-41.4611,0.471,0,-1.1321
51.68,NaN,NaN,NaN,NaN,NaN,NaN,11.8365,120.145,-46.6228,0.4688,0,-1.1173
51.685,NaN,NaN,NaN,NaN,NaN,NaN,8.1867,155.057,-43.9419,0.4652,0,-1.1113
51.69,NaN,NaN,NaN,NaN,NaN,NaN,7.2206,197.527,-32.7492,0.4601,0,-1.1131
51.695,NaN,NaN,NaN,NaN,NaN,NaN,9.601,248.844,-13.9549,0.454,0,-1.1202
51.7,NaN,NaN,NaN,NaN,NaN,NaN,15.3951,308.623,10.2929,0.4479,0,-1.1297
51.705,NaN,NaN,NaN,NaN,NaN,NaN,24.1536,374.03,37.1298,0.4425,0,-1.1391
51.71,NaN,NaN,NaN,NaN,NaN,NaN,35.0718,439.855,63.4674,0.4383,0,-1.1469
51.715,NaN,NaN,NaN,NaN,NaN,NaN,47.11,499.58,86.4052,0.4354,0,-1.1523
51.72,NaN,NaN,NaN,NaN,NaN,NaN,59.0525,547.108,103.634,0.4337,0,-1.1552
51.725,NaN,NaN,NaN,NaN,NaN,NaN,69.6104,578.499,113.858,0.433,0,-1.1558
51.73,NaN,NaN,NaN,NaN,NaN,NaN,77.6995,593.047,117.097,0.4328,0,-1.1541
51.735,NaN,NaN,NaN,NaN,NaN,NaN,82.8569,593.397,114.648,0.4328,0,-1.1506
51.74,NaN,NaN,NaN,NaN,NaN,NaN,85.5517,584.741,108.662,0.4325,0,-1.1457
51.745,NaN,NaN,NaN,NaN,NaN,NaN,87.1086,573.44,101.535,0.4317,0,-1.14
51.75,NaN,NaN,NaN,NaN,NaN,NaN,89.1804,565.472,95.3716,0.4303,0,-1.1341
51.755,NaN,NaN,NaN,NaN,NaN,NaN,93.0178,565.187,91.6509,0.4284,0,-1.1287
51.76,NaN,NaN,NaN,NaN,NaN,NaN,98.9483,574.638,91.111,0.4262,0,-1.1244
51.765,NaN,NaN,NaN,NaN,NaN,NaN,106.347,593.597,93.7822,0.4239,0,-1.1211
51.77,NaN,NaN,NaN,NaN,NaN,NaN,114.069,620.147,99.1183,0.4219,0,-1.1188
51.775,NaN,NaN,NaN,NaN,NaN,NaN,121.048,651.6,106.183,0.4201,0,-1.117
51.78,NaN,NaN,NaN,NaN,NaN,NaN,126.696,685.391,113.87,0.4187,0,-1.1153
51.785,NaN,NaN,NaN,NaN,NaN,NaN,130.941,719.663,121.131,0.4176,0,-1.1133
51.79,NaN,NaN,NaN,NaN,NaN,NaN,133.98,753.401,127.18,0.4168,0,-1.1108
51.795,NaN,NaN,NaN,NaN,NaN,NaN,136.002,786.178,131.593,0.4162,0,-1.1079
51.8,NaN,NaN,NaN,NaN,NaN,NaN,137.081,817.689,134.294,0.4156,0,-1.1046
51.805,NaN,NaN,NaN,NaN,NaN,NaN,137.271,847.338,135.443,0.4151,0,-1.101
51.81,NaN,NaN,NaN,NaN,NaN,NaN,136.748,874.071,135.313,0.4145,0,-1.0973
51.815,NaN,NaN,NaN,NaN,NaN,NaN,135.841,896.5,134.223,0.4139,0,-1.0935
51.82,NaN,NaN,NaN,NaN,NaN,NaN,134.918,913.252,132.501,0.4132,0,-1.0896
51.825,NaN,NaN,NaN,NaN,NaN,NaN,134.204,923.383,130.441,0.4126,0,-1.0857
51.83,NaN,NaN,NaN,NaN,NaN,NaN,133.705,926.684,128.267,0.4119,0,-1.0818
51.835,NaN,NaN,NaN,NaN,NaN,NaN,133.28,923.76,126.104,0.4112,0,-1.0779
51.84,NaN,NaN,NaN,NaN,NaN,NaN,132.813,915.881,123.982,0.4104,0,-1.0742
51.845,NaN,NaN,NaN,NaN,NaN,NaN,132.33,904.674,121.864,0.4095,0,-1.0705
51.85,NaN,NaN,NaN,NaN,NaN,NaN,131.976,891.759,119.67,0.4085,0,-1.067
51.855,NaN,NaN,NaN,NaN,NaN,NaN,131.872,878.448,117.297,0.4075,0,-1.0636
51.86,NaN,NaN,NaN,NaN,NaN,NaN,131.99,865.578,114.627,0.4065,0,-1.0603
51.865,NaN,NaN,NaN,NaN,NaN,NaN,132.151,853.481,111.552,0.4055,0,-1.057
51.87,NaN,NaN,NaN,NaN,NaN,NaN,132.134,842.078,108.008,0.4046,0,-1.0537
51.875,NaN,NaN,NaN,NaN,NaN,NaN,131.811,831.038,104,0.4038,0,-1.0503
51.88,NaN,NaN,NaN,NaN,NaN,NaN,131.18,819.943,99.6051,0.403,0,-1.0467
51.885,NaN,NaN,NaN,NaN,NaN,NaN,130.293,808.43,94.954,0.4023,0,-1.043
51.89,NaN,NaN,NaN,NaN,NaN,NaN,129.161,796.278,90.2014,0.4016,0,-1.0392
51.895,NaN,NaN,NaN,NaN,NaN,NaN,127.73,783.432,85.4964,0.401,0,-1.0352
51.9,NaN,NaN,NaN,NaN,NaN,NaN,125.948,769.98,80.9578,0.4004,0,-1.0312
51.905,NaN,NaN,NaN,NaN,NaN,NaN,123.861,756.098,76.6597,0.3998,0,-1.0271
51.91,NaN,NaN,NaN,NaN,NaN,NaN,121.64,741.988,72.6277,0.3992,0,-1.0231
51.915,NaN,NaN,NaN,NaN,NaN,NaN,119.52,727.836,68.8412,0.3986,0,-1.0191
51.92,NaN,NaN,NaN,NaN,NaN,NaN,117.676,713.779,65.2434,0.3981,0,-1.015
51.925,NaN,NaN,NaN,NaN,NaN,NaN,116.141,699.892,61.7599,0.3976,0,-1.0109
51.93,NaN,NaN,NaN,NaN,NaN,NaN,114.814,686.205,58.3237,0.3972,0,-1.0066
51.935,NaN,NaN,NaN,NaN,NaN,NaN,113.548,672.714,54.8942,0.3968,0,-1.0021
51.94,NaN,NaN,NaN,NaN,NaN,NaN,112.246,659.417,51.4585,0.3966,0,-0.9974
51.945,NaN,NaN,NaN,NaN,NaN,NaN,110.901,646.331,48.0212,0.3964,0,-0.9924
51.95,NaN,NaN,NaN,NaN,NaN,NaN,109.55,633.508,44.5954,0.3964,0,-0.9873
51.955,NaN,NaN,NaN,NaN,NaN,NaN,108.217,621.036,41.2043,0.3964,0,-0.9821
51.96,NaN,NaN,NaN,NaN,NaN,NaN,106.863,609.037,37.893,0.3965,0,-0.9767
51.965,NaN,NaN,NaN,NaN,NaN,NaN,105.409,597.65,34.7355,0.3967,0,-0.9713
51.97,NaN,NaN,NaN,NaN,NaN,NaN,103.783,586.998,31.8213,0.3969,0,-0.9659
51.975,NaN,NaN,NaN,NaN,NaN,NaN,101.979,577.161,29.221,0.3971,0,-0.9608
51.98,NaN,NaN,NaN,NaN,NaN,NaN,100.073,568.156,26.9479,0.3973,0,-0.9558
51.985,NaN,NaN,NaN,NaN,NaN,NaN,98.1956,559.95,24.9451,0.3976,0,-0.9509
51.99,NaN,NaN,NaN,NaN,NaN,NaN,96.486,552.495,23.1086,0.3979,0,-0.946
51.995,NaN,NaN,NaN,NaN,NaN,NaN,95.0339,545.755,21.3338,0.3984,0,-0.941
52,NaN,NaN,NaN,NaN,NaN,NaN,93.8494,539.733,19.5556,0.3989,0,-0.936
52.005,NaN,NaN,NaN,NaN,NaN,NaN,92.8654,534.467,17.7588,0.3995,0,-0.9308
52.01,NaN,NaN,NaN,NaN,NaN,NaN,91.974,530.013,15.9555,0.4002,0,-0.9256
52.015,NaN,NaN,NaN,NaN,NaN,NaN,91.0785,526.432,14.1518,0.4007,0,-0.9204
52.02,NaN,NaN,NaN,NaN,NaN,NaN,90.1359,523.783,12.328,0.4013,0,-0.9153
52.025,NaN,NaN,NaN,NaN,NaN,NaN,89.1692,522.14,10.444,0.4018,0,-0.9101
52.03,NaN,NaN,NaN,NaN,NaN,NaN,88.2467,521.602,8.4649,0.4022,0,-0.9049
52.035,NaN,NaN,NaN,NaN,NaN,NaN,87.4457,522.301,6.3853,0.4026,0,-0.8995
52.04,NaN,NaN,NaN,NaN,NaN,NaN,86.8231,524.383,4.2363,0.403,0,-0.894
52.045,NaN,NaN,NaN,NaN,NaN,NaN,86.4107,527.98,2.0725,0.4034,0,-0.8884
52.05,NaN,NaN,NaN,NaN,NaN,NaN,86.2267,533.171,-0.0499,0.4038,0,-0.8827
52.055,NaN,NaN,NaN,NaN,NaN,NaN,86.2884,539.96,-2.0943,0.4041,0,-0.8769
52.06,NaN,NaN,NaN,NaN,NaN,NaN,86.609,548.272,-4.0545,0.4045,0,-0.8712
52.065,NaN,NaN,NaN,NaN,NaN,NaN,87.1816,557.961,-5.9567,0.4048,0,-0.8655
52.07,NaN,NaN,NaN,NaN,NaN,NaN,87.9649,568.84,-7.8548,0.4052,0,-0.86
52.075,NaN,NaN,NaN,NaN,NaN,NaN,88.8911,580.707,-9.8266,0.4055,0,-0.8545
52.08,NaN,NaN,NaN,NaN,NaN,NaN,89.8965,593.372,-11.9669,0.4058,0,-0.8491
52.085,NaN,NaN,NaN,NaN,NaN,NaN,90.9563,606.672,-14.3782,0.406,0,-0.8438
52.09,NaN,NaN,NaN,NaN,NaN,NaN,92.0979,620.487,-17.1584,0.4062,0,-0.8384
52.095,NaN,NaN,NaN,NaN,NaN,NaN,93.3814,634.738,-20.3871,0.4065,0,-0.8329
52.1,NaN,NaN,NaN,NaN,NaN,NaN,94.8609,649.396,-24.1123,0.4067,0,-0.8272
52.105,NaN,NaN,NaN,NaN,NaN,NaN,96.5508,664.469,-28.3383,0.4069,0,-0.8214
52.11,NaN,NaN,NaN,NaN,NaN,NaN,98.4129,679.981,-33.0244,0.4072,0,-0.8154
52.115,NaN,NaN,NaN,NaN,NaN,NaN,100.364,695.957,-38.0988,0.4074,0,-0.8094
52.12,NaN,NaN,NaN,NaN,NaN,NaN,102.298,712.395,-43.4861,0.4076,0,-0.8033
52.125,NaN,NaN,NaN,NaN,NaN,NaN,104.105,729.263,-49.1354,0.4078,0,-0.7972
52.13,NaN,NaN,NaN,NaN,NaN,NaN,105.699,746.496,-55.0335,0.408,0,-0.7912
52.135,NaN,NaN,NaN,NaN,NaN,NaN,107.031,764.004,-61.2013,0.4081,0,-0.7853
52.14,NaN,NaN,NaN,NaN,NaN,NaN,108.098,781.674,-67.6766,0.4083,0,-0.7794
52.145,NaN,NaN,NaN,NaN,NaN,NaN,108.933,799.363,-74.491,0.4084,0,-0.7735
52.15,NaN,NaN,NaN,NaN,NaN,NaN,109.6,816.888,-81.6481,0.4085,0,-0.7676
52.155,NaN,NaN,NaN,NaN,NaN,NaN,110.182,834.013,-89.1109,0.4086,0,-0.7616
52.16,NaN,NaN,NaN,NaN,NaN,NaN,110.766,850.436,-96.8036,0.4087,0,-0.7556
52.165,NaN,NaN,NaN,NaN,NaN,NaN,111.434,865.795,-104.628,0.4087,0,-0.7496
52.17,NaN,NaN,NaN,NaN,NaN,NaN,112.249,879.675,-112.487,0.4086,0,-0.7435
52.175,NaN,NaN,NaN,NaN,NaN,NaN,113.256,891.637,-120.301,0.4086,0,-0.7375
52.18,NaN,NaN,NaN,NaN,NaN,NaN,114.487,901.239,-128.016,0.4086,0,-0.7315
52.185,NaN,NaN,NaN,NaN,NaN,NaN,115.964,908.062,-135.597,0.4086,0,-0.7255
52.19,NaN,NaN,NaN,NaN,NaN,NaN,117.695,911.719,-143.019,0.4087,0,-0.7195
52.195,NaN,NaN,NaN,NaN,NaN,NaN,119.641,911.867,-150.242,0.4087,0,-0.7136
52.2,NaN,NaN,NaN,NaN,NaN,NaN,121.689,908.232,-157.195,0.4089,0,-0.7076
52.205,NaN,NaN,NaN,NaN,NaN,NaN,123.625,900.628,-163.768,0.409,0,-0.7017
52.21,NaN,NaN,NaN,NaN,NaN,NaN,125.134,888.984,-169.825,0.4092,0,-0.6958
52.215,NaN,NaN,NaN,NaN,NaN,NaN,125.849,873.343,-175.236,0.4095,0,-0.6899
52.22,NaN,NaN,NaN,NaN,NaN,NaN,125.43,853.81,-179.936,0.4098,0,-0.684
52.225,NaN,NaN,NaN,NaN,NaN,NaN,123.646,830.458,-183.952,0.4101,0,-0.6782
52.23,NaN,NaN,NaN,NaN,NaN,NaN,120.431,803.175,-187.383,0.4105,0,-0.6723
52.235,NaN,NaN,NaN,NaN,NaN,NaN,115.89,771.522,-190.29,0.4109,0,-0.6665
52.24,NaN,NaN,NaN,NaN,NaN,NaN,110.246,734.679,-192.539,0.4113,0,-0.6605
52.245,NaN,NaN,NaN,NaN,NaN,NaN,103.766,691.541,-193.649,0.4119,0,-0.6544
52.25,NaN,NaN,NaN,NaN,NaN,NaN,96.6979,641.019,-192.738,0.4125,0,-0.6479
52.255,NaN,NaN,NaN,NaN,NaN,NaN,89.2469,582.483,-188.613,0.4132,0,-0.6411
52.26,NaN,NaN,NaN,NaN,NaN,NaN,81.6028,516.24,-180.026,0.414,0,-0.6339
52.265,NaN,NaN,NaN,NaN,NaN,NaN,73.9825,443.878,-166.045,0.415,0,-0.6261
52.27,NaN,NaN,NaN,NaN,NaN,NaN,66.648,368.317,-146.428,0.4162,0,-0.618
52.275,NaN,NaN,NaN,NaN,NaN,NaN,59.8755,293.491,-121.88,0.4178,0,-0.6099
52.28,NaN,NaN,NaN,NaN,NaN,NaN,53.8868,223.717,-94.0866,0.4198,0,-0.6025
52.285,NaN,NaN,NaN,NaN,NaN,NaN,48.7801,162.89,-65.4869,0.4224,0,-0.5975
52.29,NaN,NaN,NaN,NaN,NaN,NaN,44.5065,113.737,-38.8152,0.4259,0,-0.5983
52.295,NaN,NaN,NaN,NaN,NaN,NaN,40.9115,77.3168,-16.5066,0.4301,0,-0.6102
52.3,NaN,NaN,NaN,NaN,NaN,NaN,37.821,52.926,-0.1525,0.4341,0,-0.639
52.305,NaN,NaN,NaN,NaN,NaN,NaN,35.1128,38.4246,9.8034,0.4365,0,-0.6833
52.31,NaN,NaN,NaN,NaN,NaN,NaN,32.724,30.8576,14.0245,0.436,0,-0.7264
52.315,NaN,NaN,NaN,NaN,NaN,NaN,30.5971,27.1707,13.9409,0.4339,0,-0.7487
52.32,NaN,NaN,NaN,NaN,NaN,NaN,28.6226,24.824,11.2792,0.4329,0,-0.7477
52.325,NaN,NaN,NaN,NaN,NaN,NaN,26.644,22.1656,7.6403,0.4344,0,-0.7322
52.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.42,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.43,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.435,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.44,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.445,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.58,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.585,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.59,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.595,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
52.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
